activity_year,loan_type,action_taken,loan_purpose,business_or_commercial_purpose,construction_method,occupancy_type,state_code,county_name,loan_amount,income,loan_term,property_value,total_units
2022,1,0,1,2,1,1,FL,Osceola County  ,255000,171000.0,360.0,275000.0,1
2022,1,0,1,2,1,1,TX,Fort Bend County ,415000,202000.0,360.0,0.0,1
2022,1,0,1,2,1,1,AZ,Maricopa County  ,275000,43000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,NY,Nassau County  ,135000,92000.0,360.0,335000.0,1
2022,1,0,1,2,1,2,CA,San Diego County ,1125000,396000.0,360.0,1405000.0,1
2022,1,0,1,2,1,1,FL,Duval County  ,405000,0.0,360.0,505000.0,1
2022,1,0,1,2,1,2,CA,Los Angeles County ,685000,349000.0,360.0,865000.0,1
2022,1,0,1,2,1,1,TX,Williamson County  ,365000,103000.0,360.0,0.0,1
2022,1,0,1,2,1,2,CA,Los Angeles County ,1315000,0.0,360.0,1645000.0,1
2022,1,0,1,2,1,1,TX,Harris County  ,325000,171000.0,360.0,0.0,1
2022,1,0,1,2,1,1,KS,Johnson County  ,375000,130000.0,360.0,0.0,1
2022,1,0,1,2,1,1,NY,Kings County  ,685000,105000.0,360.0,0.0,2
2022,1,0,1,2,1,1,MI,Wayne County  ,135000,60000.0,180.0,155000.0,2
2022,1,0,1,2,1,1,FL,Pinellas County  ,185000,58000.0,360.0,195000.0,1
2022,1,0,1,2,1,1,TX,Dallas County  ,305000,116000.0,360.0,275000.0,1
2022,1,0,1,2,1,1,PA,Philadelphia County  ,285000,121000.0,360.0,0.0,1
2022,1,1,1,2,1,1,FL,Osceola County  ,425000,184000.0,180.0,525000.0,1
2022,1,0,1,2,1,1,IL,Sangamon County  ,135000,100000.0,360.0,135000.0,1
2022,1,0,1,2,1,1,TX,Harris County  ,55000,74000.0,120.0,235000.0,1
2022,1,0,1,2,1,1,NV,Clark County  ,205000,52000.0,360.0,835000.0,1
2022,1,0,1,2,1,2,TX,Washington County  ,225000,197000.0,360.0,295000.0,1
2022,1,0,1,2,1,2,OK,Comanche County  ,35000,97000.0,360.0,0.0,1
2022,1,0,1,2,1,1,CA,Los Angeles County ,345000,100000.0,360.0,0.0,1
2022,1,0,1,2,1,1,NJ,Morris County  ,385000,159000.0,360.0,0.0,1
2022,1,0,1,2,1,1,FL,Hernando County  ,265000,128000.0,360.0,285000.0,1
2022,1,1,1,2,1,1,CO,Arapahoe County  ,355000,120000.0,360.0,445000.0,1
2022,1,0,1,2,1,1,OR,Multnomah County  ,1025000,579000.0,360.0,1285000.0,1
2022,1,0,1,2,1,1,TX,Collin County  ,945000,0.0,360.0,1175000.0,1
2022,1,0,1,2,1,1,FL,St. Johns County ,185000,48000.0,360.0,235000.0,1
2022,1,0,1,2,1,1,NJ,Bergen County  ,705000,156000.0,360.0,0.0,1
2022,1,0,1,2,1,1,TX,Dallas County  ,745000,297000.0,360.0,885000.0,1
2022,1,0,1,2,1,1,NY,Monroe County  ,295000,165000.0,360.0,355000.0,1
2022,1,0,1,2,1,1,FL,Orange County  ,305000,0.0,360.0,0.0,1
2022,1,0,1,2,1,1,TX,Bell County  ,305000,175000.0,360.0,0.0,1
2022,1,1,1,2,1,1,NJ,Camden County  ,175000,57000.0,360.0,225000.0,2
2022,1,0,1,2,1,1,NY,Ontario County  ,85000,85000.0,360.0,155000.0,1
2022,1,0,1,2,1,1,TX,Harris County  ,585000,210000.0,360.0,0.0,1
2022,1,0,1,2,1,1,FL,Lee County  ,265000,87000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,IL,Lake County  ,725000,260000.0,360.0,1115000.0,1
2022,1,0,1,2,1,1,CA,Siskiyou County  ,695000,233000.0,360.0,925000.0,1
2022,1,0,1,2,1,1,FL,Duval County  ,405000,193000.0,360.0,415000.0,1
2022,1,0,1,2,1,1,TX,Harris County  ,525000,60000.0,360.0,775000.0,1
2022,1,0,1,2,1,2,WV,Jefferson County  ,145000,70000.0,360.0,185000.0,1
2022,1,0,1,2,1,1,CA,San Bernardino County ,255000,54000.0,360.0,325000.0,1
2022,1,0,1,2,1,1,OH,Franklin County  ,165000,93000.0,360.0,0.0,1
2022,1,0,1,2,1,1,NY,Nassau County  ,245000,49000.0,360.0,305000.0,1
2022,1,0,1,2,1,1,OR,Deschutes County  ,855000,258000.0,360.0,0.0,1
2022,1,0,1,2,1,1,MI,Kent County  ,215000,40000.0,360.0,0.0,1
2022,1,0,1,2,1,1,GA,Murray County  ,265000,40000.0,360.0,285000.0,1
2022,1,0,1,2,1,1,MI,Ottawa County  ,195000,69000.0,360.0,205000.0,1
2022,1,0,1,2,1,1,CA,San Mateo County ,1595000,429000.0,360.0,3215000.0,1
2022,1,0,1,2,1,1,IL,Cook County  ,185000,13000.0,360.0,275000.0,1
2022,1,0,1,2,1,1,IN,Lake County  ,45000,0.0,360.0,55000.0,2
2022,1,0,1,2,1,1,OK,Tulsa County  ,315000,32000.0,360.0,385000.0,1
2022,1,0,1,2,1,1,TX,Collin County  ,415000,150000.0,360.0,615000.0,1
2022,1,0,1,2,1,1,IL,Lake County  ,515000,0.0,360.0,645000.0,1
2022,1,0,1,2,1,1,CO,Arapahoe County  ,625000,108000.0,360.0,0.0,1
2022,1,0,1,2,1,1,OH,Greene County  ,45000,49000.0,120.0,55000.0,1
2022,1,0,1,2,1,1,UT,Utah County  ,385000,122000.0,360.0,0.0,1
2022,1,0,1,2,1,1,IN,Allen County  ,305000,193000.0,360.0,295000.0,1
2022,1,0,1,2,1,1,CT,New Haven County ,225000,51000.0,360.0,255000.0,1
2022,1,0,1,2,1,1,IL,DuPage County  ,435000,131000.0,360.0,0.0,1
2022,1,0,1,2,1,1,IL,Cook County  ,285000,72000.0,360.0,0.0,1
2022,1,1,1,2,1,1,NJ,Somerset County  ,505000,164000.0,360.0,725000.0,1
2022,1,0,1,2,1,1,FL,Broward County  ,575000,200000.0,360.0,505000.0,1
2022,1,0,1,2,1,2,WY,Carbon County  ,55000,210000.0,360.0,65000.0,1
2022,1,0,1,2,1,1,FL,Pasco County  ,75000,22000.0,360.0,275000.0,1
2022,1,0,1,2,1,2,WA,Whatcom County  ,205000,160000.0,360.0,425000.0,2
2022,1,0,1,2,1,1,IL,Cook County  ,285000,0.0,360.0,275000.0,1
2022,1,0,1,2,1,1,WA,King County  ,475000,116000.0,360.0,495000.0,1
2022,1,0,1,2,1,1,TX,El Paso County ,165000,0.0,360.0,195000.0,1
2022,1,1,1,2,1,1,MD,St. Mary  ,355000,106000.0,360.0,625000.0,1
2022,1,0,1,2,1,1,IN,Morgan County  ,285000,108000.0,360.0,265000.0,1
2022,1,0,1,2,1,1,NY,New York County ,725000,91000.0,360.0,905000.0,1
2022,1,0,1,2,1,1,IL,Cook County  ,105000,150000.0,180.0,0.0,1
2022,1,0,1,2,1,2,FL,Collier County  ,1935000,0.0,360.0,2985000.0,1
2022,1,0,1,2,1,1,MA,Essex County  ,225000,106000.0,360.0,0.0,1
2022,1,1,1,2,1,1,IL,Cook County  ,305000,164000.0,360.0,405000.0,1
2022,1,0,1,2,1,1,NV,Clark County  ,205000,84000.0,360.0,505000.0,1
2022,1,1,1,2,1,1,TX,Fort Bend County ,645000,371000.0,360.0,785000.0,1
2022,1,0,1,2,1,1,CA,Los Angeles County ,585000,135000.0,360.0,735000.0,1
2022,1,0,1,2,1,1,IN,Hamilton County  ,395000,75000.0,360.0,0.0,1
2022,1,0,1,2,1,1,CA,Alameda County  ,935000,296000.0,360.0,1105000.0,1
2022,1,0,1,2,1,1,NY,New York County ,645000,138000.0,360.0,0.0,1
2022,1,0,1,2,1,2,MI,Grand Traverse County ,435000,547000.0,180.0,0.0,1
2022,1,0,1,2,1,2,TX,Fort Bend County ,225000,93000.0,360.0,0.0,1
2022,1,0,1,2,1,1,TX,Tarrant County  ,195000,46000.0,360.0,205000.0,2
2022,1,0,1,2,1,1,WI,Milwaukee County  ,125000,21000.0,360.0,155000.0,1
2022,1,0,1,2,1,1,PA,Clarion County  ,55000,0.0,360.0,65000.0,1
2022,1,1,1,2,1,1,CA,Orange County  ,415000,82000.0,360.0,685000.0,1
2022,1,0,1,2,1,1,HI,Honolulu County  ,635000,160000.0,360.0,0.0,1
2022,1,0,1,2,1,1,NY,Queens County  ,425000,67000.0,360.0,595000.0,1
2022,1,0,1,2,1,1,AZ,Maricopa County  ,1505000,177000.0,360.0,3755000.0,1
2022,1,0,1,2,1,1,VT,Windsor County  ,195000,50000.0,360.0,0.0,1
2022,1,0,1,2,1,1,WA,Clark County  ,805000,345000.0,360.0,0.0,1
2022,1,0,1,2,1,1,IL,Cook County  ,95000,44000.0,360.0,115000.0,1
2022,1,0,1,2,1,1,CA,Orange County  ,975000,153000.0,360.0,1055000.0,1
2022,1,0,1,2,1,1,FL,Seminole County  ,325000,181000.0,360.0,575000.0,1
2022,1,0,1,2,1,1,NY,New York County ,425000,127000.0,360.0,0.0,1
2022,1,1,1,2,1,1,NJ,Cumberland County  ,95000,75000.0,360.0,275000.0,1
2022,1,0,1,2,1,1,GA,DeKalb County  ,835000,0.0,360.0,1435000.0,1
2022,1,0,1,2,1,1,PA,Philadelphia County  ,95000,90000.0,360.0,105000.0,1
2022,1,0,1,2,1,1,CA,Los Angeles County ,1355000,471000.0,360.0,1685000.0,1
2022,1,0,1,2,1,1,PA,Montgomery County  ,235000,151000.0,360.0,245000.0,1
2022,1,0,1,2,1,1,NY,Westchester County  ,645000,380000.0,240.0,0.0,1
2022,1,0,1,2,1,1,MN,Hennepin County  ,705000,593000.0,360.0,0.0,1
2022,1,0,1,2,1,1,IL,Cook County  ,245000,107000.0,360.0,245000.0,1
2022,1,0,1,2,1,1,VA,Henrico County  ,1005000,300000.0,360.0,0.0,1
2022,1,0,1,2,1,1,NY,New York County ,1175000,200000.0,360.0,2355000.0,1
2022,1,0,1,2,1,1,AZ,Maricopa County  ,175000,39000.0,360.0,245000.0,1
2022,1,0,1,2,2,1,MI,Kent County  ,175000,67000.0,360.0,185000.0,1
2022,1,0,1,2,2,1,TX,Travis County  ,285000,102000.0,360.0,385000.0,1
2022,1,0,1,2,1,1,AZ,Mohave County  ,215000,11000.0,360.0,265000.0,1
2022,1,0,1,2,1,1,IL,Cook County  ,115000,0.0,360.0,165000.0,1
2022,1,0,1,2,1,1,IN,Wayne County  ,135000,44000.0,300.0,175000.0,1
2022,1,1,1,2,1,1,NC,Mecklenburg County  ,655000,216000.0,360.0,1075000.0,1
2022,1,0,1,2,1,1,NY,Nassau County  ,645000,275000.0,360.0,0.0,1
2022,1,0,1,2,1,1,CA,Shasta County  ,225000,0.0,360.0,235000.0,1
2022,1,1,1,2,1,1,NY,Queens County  ,225000,155000.0,360.0,285000.0,1
2022,1,0,1,2,1,1,NJ,Bergen County  ,495000,141000.0,360.0,0.0,1
2022,1,0,1,2,1,1,AZ,Maricopa County  ,805000,0.0,360.0,1005000.0,1
2022,1,0,1,2,1,1,IL,Cook County  ,425000,68000.0,360.0,575000.0,2
2022,1,0,1,2,1,1,IL,Cook County  ,185000,74000.0,360.0,215000.0,1
2022,1,0,1,2,1,1,FL,Sumter County  ,285000,21000.0,360.0,365000.0,1
2022,1,0,1,2,1,1,TX,Bexar County  ,215000,196000.0,360.0,0.0,1
2022,1,0,1,2,1,1,GA,Cobb County  ,1325000,253000.0,360.0,1465000.0,1
2022,1,1,1,2,1,2,CA,Kern County  ,505000,515000.0,180.0,635000.0,1
2022,1,0,1,2,1,1,AZ,Maricopa County  ,545000,0.0,360.0,575000.0,1
2022,1,0,1,2,1,1,NY,New York County ,4235000,850000.0,360.0,5655000.0,1
2022,1,1,1,2,1,1,CA,Orange County  ,1635000,350000.0,360.0,1925000.0,1
2022,1,0,1,2,1,1,AZ,Maricopa County  ,425000,116000.0,360.0,0.0,1
2022,1,0,1,2,1,1,CO,Jefferson County  ,1325000,208000.0,360.0,0.0,1
2022,1,0,1,2,1,1,CT,New Haven County ,205000,62000.0,360.0,215000.0,1
2022,1,1,1,2,1,1,NY,Kings County  ,185000,37000.0,360.0,235000.0,1
2022,1,0,1,2,1,1,NY,Queens County  ,625000,122000.0,360.0,975000.0,2
2022,1,0,1,2,1,1,NJ,Mercer County  ,885000,700000.0,360.0,0.0,1
2022,1,0,1,2,1,1,FL,Orange County  ,505000,150000.0,360.0,565000.0,1
2022,1,0,1,2,1,1,IA,Fremont County  ,65000,39000.0,360.0,75000.0,1
2022,1,0,1,2,1,1,NY,Erie County  ,175000,52000.0,360.0,215000.0,2
2022,1,0,1,2,1,1,CA,Los Angeles County ,1105000,164000.0,360.0,1305000.0,1
2022,1,0,1,2,1,1,CA,San Francisco County ,665000,190000.0,360.0,0.0,1
2022,1,0,1,2,1,1,FL,St. Lucie County ,405000,106000.0,360.0,405000.0,1
2022,1,0,1,2,1,1,MO,Greene County  ,755000,0.0,360.0,1505000.0,1
2022,1,0,1,2,1,1,IL,Will County  ,85000,130000.0,360.0,0.0,1
2022,1,0,1,2,1,2,NY,New York County ,285000,457000.0,360.0,355000.0,1
2022,1,0,1,2,1,1,CO,Arapahoe County  ,145000,38000.0,360.0,385000.0,1
2022,1,0,1,2,1,1,CA,Contra Costa County ,875000,223000.0,360.0,0.0,1
2022,1,0,1,2,1,1,NY,Westchester County  ,1425000,480000.0,360.0,0.0,1
2022,1,0,1,2,1,1,MI,Shiawassee County  ,85000,41000.0,360.0,75000.0,1
2022,1,0,1,2,1,1,OK,Cleveland County  ,235000,38000.0,360.0,285000.0,1
2022,1,0,1,2,1,1,FL,Brevard County  ,565000,200000.0,360.0,0.0,1
2022,1,0,1,2,1,1,CA,Riverside County  ,705000,230000.0,360.0,1005000.0,1
2022,1,0,1,2,1,1,MI,Oakland County  ,195000,0.0,360.0,205000.0,1
2022,1,0,1,2,1,1,CA,San Diego County ,1625000,280000.0,360.0,3245000.0,1
2022,1,0,1,2,1,1,TN,Wilson County  ,465000,180000.0,360.0,0.0,1
2022,1,0,1,2,1,2,CA,San Diego County ,1195000,435000.0,360.0,1495000.0,1
2022,1,0,1,2,1,1,NC,Wake County  ,545000,230000.0,180.0,0.0,1
2022,1,0,1,2,1,1,NJ,Salem County  ,165000,51000.0,360.0,325000.0,1
2022,1,0,1,2,1,1,NC,Wake County  ,565000,178000.0,360.0,0.0,1
2022,1,0,1,2,1,1,CA,Santa Clara County ,855000,194000.0,360.0,1705000.0,1
2022,1,0,1,2,1,1,NY,Westchester County  ,605000,172000.0,360.0,635000.0,1
2022,1,0,1,2,1,1,VA,Prince William County ,175000,75000.0,360.0,575000.0,1
2022,1,1,1,2,1,1,MI,Genesee County  ,45000,94000.0,360.0,195000.0,1
2022,1,0,1,2,1,2,MI,Ogemaw County  ,125000,164000.0,360.0,165000.0,1
2022,1,0,1,2,1,2,CA,San Francisco County ,2105000,1038000.0,360.0,2805000.0,1
2022,1,0,1,2,1,1,CA,Los Angeles County ,2175000,245000.0,360.0,2905000.0,2
2022,1,0,1,2,1,1,NY,Westchester County  ,155000,113000.0,300.0,0.0,1
2022,1,0,1,2,1,1,CA,Riverside County  ,525000,115000.0,360.0,575000.0,1
2022,1,0,1,2,1,1,IL,Cook County  ,205000,30000.0,360.0,215000.0,1
2022,1,0,1,2,1,2,NY,New York County ,2005000,810000.0,360.0,2905000.0,1
2022,1,0,1,2,1,2,NY,New York County ,1875000,0.0,360.0,2685000.0,1
2022,1,0,1,2,1,1,IL,Lake County  ,255000,85000.0,360.0,245000.0,1
2022,1,0,1,2,1,1,WV,Brooke County  ,145000,230000.0,360.0,0.0,1
2022,1,0,1,2,1,1,CA,San Diego County ,1565000,297000.0,360.0,1835000.0,1
2022,1,0,1,2,1,1,IL,Kankakee County  ,175000,45000.0,360.0,195000.0,1
2022,1,0,1,2,1,1,FL,Seminole County  ,235000,21000.0,360.0,255000.0,1
2022,1,0,1,2,1,1,CA,Ventura County  ,695000,211000.0,360.0,0.0,1
2022,1,0,1,2,1,1,MI,Wayne County  ,45000,0.0,360.0,65000.0,1
2022,1,0,1,2,1,1,WA,Mason County  ,545000,145000.0,360.0,0.0,1
2022,1,0,1,2,1,1,CA,Napa County  ,1005000,250000.0,360.0,1895000.0,1
2022,1,0,1,2,1,1,NY,Schenectady County  ,205000,7000.0,360.0,255000.0,1
2022,1,0,1,2,1,1,WA,Skagit County  ,465000,89000.0,360.0,625000.0,1
2022,1,0,1,2,1,2,FL,Palm Beach County ,2405000,1051000.0,360.0,2925000.0,1
2022,1,1,1,2,1,1,FL,Lake County  ,175000,121000.0,360.0,405000.0,1
2022,1,0,1,2,1,1,IN,Boone County  ,645000,90000.0,360.0,995000.0,1
2022,1,0,1,2,1,1,IL,Cook County  ,105000,51000.0,360.0,0.0,1
2022,1,0,1,2,1,1,IL,Ogle County  ,335000,95000.0,360.0,415000.0,1
2022,1,0,1,2,1,1,NJ,Monmouth County  ,695000,297000.0,360.0,0.0,1
2022,1,0,1,2,1,1,OH,Wood County  ,95000,38000.0,180.0,105000.0,1
2022,1,0,1,2,1,1,TX,Collin County  ,485000,0.0,360.0,0.0,1
2022,1,1,1,2,1,1,HI,Honolulu County  ,685000,149000.0,360.0,2355000.0,1
2022,1,0,1,2,1,1,IL,Cass County  ,135000,92000.0,180.0,175000.0,1
2022,1,0,1,2,1,1,TX,Dallas County  ,55000,49000.0,360.0,55000.0,1
2022,1,0,1,2,1,1,NY,Kings County  ,645000,532000.0,360.0,0.0,1
2022,1,0,1,2,1,1,NY,Dutchess County  ,1085000,421000.0,360.0,1445000.0,1
2022,1,0,1,2,1,1,CA,Orange County  ,1055000,183000.0,360.0,1505000.0,1
2022,1,0,1,2,1,1,TX,Harris County  ,275000,180000.0,360.0,0.0,1
2022,1,0,1,2,1,1,CA,Los Angeles County ,565000,177000.0,360.0,0.0,1
2022,1,0,1,2,1,2,FL,Broward County  ,285000,463000.0,360.0,385000.0,1
2022,1,0,1,2,1,1,SC,Greenville County  ,225000,49000.0,360.0,215000.0,1
2022,1,0,1,2,1,1,IL,Cook County  ,625000,287000.0,360.0,695000.0,1
2022,1,0,1,2,1,1,NJ,Monmouth County  ,1135000,180000.0,360.0,1515000.0,1
2022,1,0,1,2,1,1,NY,Queens County  ,375000,97000.0,360.0,0.0,1
2022,1,0,1,2,1,1,AZ,Maricopa County  ,675000,0.0,360.0,795000.0,1
2022,1,0,1,2,1,1,NY,New York County ,1005000,189000.0,360.0,0.0,1
2022,1,0,1,2,1,1,FL,Hillsborough County  ,485000,102000.0,360.0,575000.0,1
2022,1,0,1,2,1,1,TN,Madison County  ,45000,16000.0,180.0,55000.0,1
2022,1,0,1,2,1,1,IN,Hamilton County  ,365000,162000.0,360.0,355000.0,1
2022,1,0,1,2,2,1,MI,Calhoun County  ,135000,55000.0,360.0,155000.0,1
2022,1,0,1,2,1,1,NY,Nassau County  ,1685000,938000.0,360.0,0.0,1
2022,1,0,1,2,1,1,NC,Surry County  ,85000,27000.0,360.0,165000.0,1
2022,1,0,1,2,1,1,MD,Anne Arundel County ,575000,260000.0,360.0,0.0,1
2022,1,0,1,2,1,1,TX,Tarrant County  ,645000,81000.0,360.0,815000.0,1
2022,1,0,1,2,1,1,NY,Queens County  ,405000,67000.0,360.0,585000.0,1
2022,1,0,1,2,1,1,FL,Volusia County  ,485000,478000.0,360.0,505000.0,1
2022,1,0,1,2,1,1,IL,Cook County  ,265000,84000.0,360.0,255000.0,1
2022,1,0,1,2,1,1,TX,Rockwall County  ,485000,137000.0,360.0,495000.0,1
2022,1,1,1,2,1,2,MI,Alger County  ,205000,148000.0,360.0,275000.0,1
2022,1,0,1,2,1,1,IN,Marion County  ,205000,36000.0,360.0,225000.0,1
2022,1,0,1,2,1,1,NY,Kings County  ,605000,99000.0,360.0,755000.0,2
2022,1,0,1,2,1,1,CA,Placer County  ,475000,101000.0,360.0,685000.0,1
2022,1,0,1,2,1,1,CA,Santa Cruz County ,825000,162000.0,360.0,1295000.0,1
2022,1,0,1,2,1,1,CA,Merced County  ,355000,132000.0,360.0,355000.0,1
2022,1,0,1,2,1,1,AZ,Pima County  ,155000,61000.0,360.0,165000.0,1
2022,1,0,1,2,1,1,MO,St. Louis County ,485000,250000.0,360.0,0.0,1
2022,1,0,1,2,1,1,IL,Cook County  ,115000,34000.0,360.0,115000.0,1
2022,1,0,1,2,1,1,CA,Contra Costa County ,865000,262000.0,360.0,0.0,1
2022,1,0,1,2,1,1,NY,Sullivan County  ,485000,240000.0,360.0,0.0,1
2022,1,0,1,2,1,1,TX,Hidalgo County  ,425000,188000.0,360.0,525000.0,1
2022,1,0,1,2,1,1,NY,Bronx County  ,215000,0.0,360.0,235000.0,1
2022,1,0,1,2,1,1,NY,Onondaga County  ,135000,31000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,MI,Oakland County  ,195000,125000.0,360.0,265000.0,1
2022,1,0,1,2,1,1,FL,Broward County  ,725000,369000.0,360.0,725000.0,1
2022,1,0,1,2,1,1,NJ,Sussex County  ,245000,151000.0,360.0,275000.0,1
2022,1,0,1,2,1,1,NY,Westchester County  ,125000,107000.0,360.0,155000.0,1
2022,1,0,1,2,1,1,OR,Multnomah County  ,475000,156000.0,360.0,0.0,1
2022,1,0,1,2,1,1,NJ,Sussex County  ,415000,105000.0,360.0,445000.0,1
2022,1,0,1,2,1,2,FL,Palm Beach County ,755000,560000.0,360.0,1105000.0,1
2022,1,0,1,2,1,1,CA,Orange County  ,925000,174000.0,360.0,975000.0,1
2022,1,0,1,2,1,1,IL,Cook County  ,135000,159000.0,300.0,145000.0,1
2022,1,0,1,2,1,1,AZ,Maricopa County  ,345000,132000.0,360.0,0.0,1
2022,1,0,1,2,1,1,CT,New London County ,315000,592000.0,360.0,425000.0,1
2022,1,0,1,2,1,1,CA,Riverside County  ,275000,52000.0,360.0,295000.0,1
2022,1,0,1,2,1,2,VT,Windsor County  ,755000,820000.0,360.0,0.0,1
2022,1,0,1,2,1,1,AZ,Maricopa County  ,525000,109000.0,360.0,0.0,1
2022,1,0,1,2,1,1,NY,Richmond County  ,415000,62000.0,360.0,495000.0,1
2022,1,0,1,2,1,1,OH,Summit County  ,85000,12000.0,360.0,85000.0,1
2022,1,0,1,2,1,1,OH,Miami County  ,335000,0.0,360.0,395000.0,1
2022,1,0,1,2,1,1,FL,Lake County  ,255000,37000.0,360.0,455000.0,1
2022,1,0,1,2,1,1,MI,Oakland County  ,135000,77000.0,360.0,155000.0,1
2022,1,0,1,2,1,1,NY,New York County ,1065000,460000.0,360.0,0.0,1
2022,1,0,1,2,1,1,OH,Fulton County  ,175000,30000.0,360.0,185000.0,1
2022,1,0,1,2,1,1,TX,Ellis County  ,365000,72000.0,360.0,0.0,1
2022,1,0,1,2,1,1,NJ,Morris County  ,1185000,2152000.0,360.0,1935000.0,1
2022,1,0,1,2,1,1,NY,Queens County  ,215000,84000.0,360.0,265000.0,1
2022,1,0,1,2,1,1,AZ,Maricopa County  ,625000,120000.0,360.0,0.0,1
2022,1,0,1,2,1,1,WA,King County  ,595000,248000.0,360.0,0.0,1
2022,1,0,1,2,1,1,OK,Oklahoma County  ,355000,180000.0,360.0,0.0,1
2022,1,0,1,2,1,1,CA,Alameda County  ,685000,100000.0,360.0,855000.0,1
2022,1,0,1,2,1,1,IL,Cook County  ,505000,174000.0,360.0,0.0,1
2022,1,0,1,2,1,1,IL,McHenry County  ,195000,47000.0,360.0,225000.0,1
2022,1,0,1,2,1,1,TX,Dallas County  ,265000,115000.0,360.0,0.0,1
2022,1,0,1,2,1,1,OH,Delaware County  ,545000,293000.0,360.0,0.0,1
2022,1,1,1,2,1,1,FL,Clay County  ,395000,90000.0,360.0,555000.0,1
2022,1,0,1,2,1,1,FL,Polk County  ,535000,125000.0,360.0,445000.0,1
2022,1,0,1,2,1,1,ID,Bingham County  ,255000,36000.0,360.0,455000.0,1
2022,1,1,1,2,1,1,FL,Marion County  ,145000,37000.0,360.0,185000.0,1
2022,1,0,1,2,1,1,CA,Los Angeles County ,695000,88000.0,360.0,935000.0,1
2022,1,0,1,2,2,1,TX,Bell County  ,165000,75000.0,360.0,205000.0,1
2022,1,0,1,2,1,1,NY,Bronx County  ,685000,280000.0,360.0,0.0,3
2022,1,0,1,2,1,1,WA,King County  ,435000,52000.0,360.0,465000.0,1
2022,1,0,1,2,1,1,DC,District of Columbia ,995000,516000.0,360.0,2005000.0,1
2022,1,0,1,2,1,1,NJ,Hudson County  ,465000,330000.0,360.0,0.0,1
2022,1,0,1,2,1,1,CA,San Diego County ,455000,115000.0,360.0,475000.0,1
2022,1,0,1,2,1,1,NY,Westchester County  ,135000,64000.0,360.0,205000.0,1
2022,1,0,1,2,1,1,TX,Waller County  ,555000,212000.0,360.0,0.0,1
2022,1,0,1,2,1,1,OH,Franklin County  ,245000,64000.0,360.0,0.0,1
2022,1,0,1,2,1,1,IL,Will County  ,405000,138000.0,360.0,0.0,1
2022,1,0,1,2,1,1,CA,Tulare County  ,395000,105000.0,360.0,0.0,1
2022,1,0,1,2,1,1,IL,Cook County  ,85000,79000.0,360.0,115000.0,1
2022,1,0,1,2,1,1,OK,Blaine County  ,115000,22000.0,360.0,115000.0,1
2022,1,0,1,2,1,1,SC,Horry County  ,625000,144000.0,360.0,0.0,1
2022,1,0,1,2,1,1,AZ,Maricopa County  ,505000,120000.0,360.0,0.0,1
2022,1,0,1,2,1,1,PA,Bucks County  ,925000,300000.0,360.0,0.0,1
2022,1,0,1,2,1,1,TX,Montgomery County  ,435000,0.0,360.0,625000.0,1
2022,1,0,1,2,1,1,NY,Nassau County  ,1485000,540000.0,360.0,0.0,1
2022,1,0,1,2,1,1,SC,York County  ,255000,49000.0,360.0,505000.0,1
2022,1,0,1,2,1,1,IL,Kane County  ,425000,174000.0,360.0,0.0,1
2022,1,0,1,2,1,1,FL,Pasco County  ,505000,0.0,360.0,0.0,1
2022,1,0,1,2,1,1,VA,Fairfax County  ,185000,68000.0,360.0,205000.0,1
2022,1,0,1,2,1,1,OH,Lucas County  ,325000,127000.0,180.0,0.0,1
2022,1,0,1,2,1,1,NJ,Camden County  ,365000,140000.0,360.0,0.0,1
2022,1,0,1,2,1,1,NY,Putnam County  ,265000,121000.0,360.0,285000.0,1
2022,1,0,1,2,1,1,NJ,Union County  ,1115000,700000.0,360.0,0.0,1
2022,1,0,1,2,1,1,IL,Lake County  ,365000,100000.0,180.0,455000.0,1
2022,1,0,1,2,1,1,NY,Delaware County  ,205000,122000.0,360.0,0.0,3
2022,1,0,1,2,1,1,TX,Harris County  ,175000,69000.0,360.0,275000.0,1
2022,1,0,1,2,1,1,MN,Crow Wing County ,395000,170000.0,360.0,465000.0,1
2022,1,0,1,2,1,1,NY,Nassau County  ,605000,151000.0,360.0,875000.0,1
2022,1,0,1,2,1,1,TX,Harris County  ,475000,151000.0,360.0,0.0,1
2022,1,0,1,2,1,1,TX,Denton County  ,475000,99000.0,360.0,0.0,1
2022,1,0,1,2,1,1,IL,Cook County  ,305000,144000.0,360.0,0.0,1
2022,1,0,1,2,1,1,WA,King County  ,725000,460000.0,360.0,905000.0,1
2022,1,0,1,2,1,1,IN,Marion County  ,225000,48000.0,360.0,0.0,1
2022,1,0,1,2,1,1,CA,Orange County  ,1005000,254000.0,360.0,0.0,1
2022,1,0,1,2,1,1,MO,St. Charles County ,315000,101000.0,360.0,395000.0,1
2022,1,0,1,2,1,1,CO,Eagle County  ,725000,134000.0,360.0,855000.0,1
2022,1,0,1,2,1,1,CA,San Mateo County ,1095000,287000.0,360.0,1225000.0,1
2022,1,0,1,2,1,1,NH,Hillsborough County  ,105000,31000.0,360.0,255000.0,1
2022,1,0,1,2,1,1,IL,Cook County  ,245000,65000.0,360.0,255000.0,1
2022,1,0,1,2,1,1,CA,Orange County  ,425000,229000.0,360.0,0.0,1
